id,image_name,image_path,ocr_text
755,804.jpg,/content/drive/MyDrive/Train_images/804.jpg,11.22 '夫埽08 8
756,805.jpg,/content/drive/MyDrive/Train_images/805.jpg,男权女 跨性别 传统男权 新自由男权 激女
757,806.jpg,/content/drive/MyDrive/Train_images/806.jpg,你是我见二介爱一个里 最爱的个
758,807.jpeg,/content/drive/MyDrive/Train_images/807.jpeg,"濉然你的年a 已祆不遒合遏 免童箭 但 ,哥佣 祢男同也算同"
759,808.jpeg,/content/drive/MyDrive/Train_images/808.jpeg,尔客气  应该 的
760,809.jpg,/content/drive/MyDrive/Train_images/809.jpg,让  子们 下头的瞬间 YES BUT
761,81.webp,/content/drive/MyDrive/Train_images/81.webp,"我真服了, 死男同 我被吓晕了 佥' @(诼深[ ?后迥的金发厨"
762,810.jpg,/content/drive/MyDrive/Train_images/810.jpg,Honey 告拆你一佃秘密 甚麽秘密 ? 我慷孕了 把他抓去浸猪箭 我早就皓絷了 !
763,811.jpeg,/content/drive/MyDrive/Train_images/811.jpeg,以前的小孩看到彩虹 畦是彩 ! 琨在的小孩看到彩虹 戢忝知逍簌老兄 9 那看趄栾甲甲鞫
764,812.jpg,/content/drive/MyDrive/Train_images/812.jpg,小心 双性恋 防同大讲堂
765,813.jpg,/content/drive/MyDrive/Train_images/813.jpg,尔很 码?
766,814.jpeg,/content/drive/MyDrive/Train_images/814.jpeg,出柜刃 绝世猛1 [为爱儆0
767,815.jpg,/content/drive/MyDrive/Train_images/815.jpg,中马8  会叫 好的 好的 好的 收到! 痢)人8 会酌嘶到
768,816.jpeg,/content/drive/MyDrive/Train_images/816.jpeg,富女生骏琨好朋友是同志 蜚C@MBSSEATSJ 富男生骏琨好朋友是同志 别碰我雅雅 !
769,817.webp,/content/drive/MyDrive/Train_images/817.webp,CDID 躲火箭的是gay
770,818.jpeg,/content/drive/MyDrive/Train_images/818.jpeg,真是令人 无语凝噎 的基佬:
771,819.jpg,/content/drive/MyDrive/Train_images/819.jpg,
772,82.jpg,/content/drive/MyDrive/Train_images/82.jpg,我宣布我俩 正式结为闺蜜
773,820.jpg,/content/drive/MyDrive/Train_images/820.jpg,了我好像 爱上侄女了
774,821.jpeg,/content/drive/MyDrive/Train_images/821.jpeg,别给我gay里gay气的
775,822.jpg,/content/drive/MyDrive/Train_images/822.jpg,洗掉蒜了 生活 (乖巧)
776,823.jpg,/content/drive/MyDrive/Train_images/823.jpg,拉拉特别高兴
777,824.jpg,/content/drive/MyDrive/Train_images/824.jpg,"QqegJmJ >>No. 63687897 我:  你们国家的人是怎么记住那么多性别 和取向的? 他: Ga: Kuck him。 Leshian: Fuck her Discruul: Tuck thern. Polysevual: Fuck many ofthem。 Panseal; Hck anvone。 Omniscvual: Puck erenone。 Demisevual: Fuck You i particular。 Oueer; Huck this, Stright: Fuck tha。 Aseuill: PucknU。 公^号 矛盾苇孳"
778,825.jpg,/content/drive/MyDrive/Train_images/825.jpg,我是躺0 舒眼晚安
779,826.jpg,/content/drive/MyDrive/Train_images/826.jpg,我夭他们都是 同胜恋 牛顿 达芬奇 莎士比亚 亚里士多德 柴可夫斯基 路易十三 邦 萨福 库克 图灵 米勒 千朵
780,827.jpg,/content/drive/MyDrive/Train_images/827.jpg,"6眼辨别钢铁直男 6 直男"" 《GAYI 坐姿 坐姿 一般都鸭子坐 喜欢岔开腿令 小 小红书号 Jisoomeiianya"
781,828.jpg,/content/drive/MyDrive/Train_images/828.jpg,混迹gay群 十年有感 系列2:双偏gay
782,829.jpg,/content/drive/MyDrive/Train_images/829.jpg,"7的刀8许忾NCL血 下你的语熹 巧了 我的孙子也喜欢发 这幅圈 怀识'怀喜欢我?其实 ;我 开锆 竹0 跟你识了咆,其灾 你慢点放屁  别呛着 我也挺直欢拜的"
783,83.jpg,/content/drive/MyDrive/Train_images/83.jpg,挺同 * 反同 你鸺造些没有爱的 你佃遣  不d真理的购 旦 你 盥:0少u圜像
784,830.jpg,/content/drive/MyDrive/Train_images/830.jpg,操你妈绝交 妇阁蜜
785,831.jpg,/content/drive/MyDrive/Train_images/831.jpg,你说什么?  你是侄女!
786,833.jpg,/content/drive/MyDrive/Train_images/833.jpg,SCreams in Iesbian
787,834.jpg,/content/drive/MyDrive/Train_images/834.jpg,知己挚友个屁 你们就是同性恋 别装了真的
788,835.jpg,/content/drive/MyDrive/Train_images/835.jpg,
789,836.jpg,/content/drive/MyDrive/Train_images/836.jpg,髋我g巍我窨畿圊 你脱雠遇母胎擘身嘱2
790,837.jpg,/content/drive/MyDrive/Train_images/837.jpg,鲎我*真解辉什麽跨性别 但剡方蠼是韶荔我是gay
791,838.jpg,/content/drive/MyDrive/Train_images/838.jpg,我小猫咪也不是好惹的!
792,839.jpeg,/content/drive/MyDrive/Train_images/839.jpeg,MERI 柬苞佃就是禳数 屙罔啁3 老聊 耶bo的祺敕是不是9a
793,84.png,/content/drive/MyDrive/Train_images/84.png,
794,840.jpg,/content/drive/MyDrive/Train_images/840.jpg,
795,841.jpg,/content/drive/MyDrive/Train_images/841.jpg,给个鸡会
796,842.jpg,/content/drive/MyDrive/Train_images/842.jpg,5 二 糨1 0 & Co 7 AGaV !=
797,844.jpg,/content/drive/MyDrive/Train_images/844.jpg,呸 gay里gay气 ! 往易粹F玺刖胯 Frjeit? .?SrIUIS3UUC}SE5 U
798,845.jpg,/content/drive/MyDrive/Train_images/845.jpg,真生气啦?
799,846.jpg,/content/drive/MyDrive/Train_images/846.jpg,放心 你是枕头公主 这事我不会~出去的
800,847.jpg,/content/drive/MyDrive/Train_images/847.jpg,笑容逐渐变态
801,848.jpg,/content/drive/MyDrive/Train_images/848.jpg,不是同志
802,849.jpg,/content/drive/MyDrive/Train_images/849.jpg,喝多的你:  我爱你 朋友:  我知道  你先坐下
803,85.jpg,/content/drive/MyDrive/Train_images/85.jpg,坏男人 进我黑名单里呆着吧 豳 醒跽  1? 确定将他拉入黑名单吗? 拉罴后; `将清空聊天记录。且下再收到对 方消息 取消 拉黑 品 圆e%岛单数量增舸到2@悭 宥效阮骝l
804,850.jpg,/content/drive/MyDrive/Train_images/850.jpg,Sowde prty GO 血}
805,851.jpg,/content/drive/MyDrive/Train_images/851.jpg,你巽性魃就想生?? 爽就好了啊  好康的不爽爆 @那女的是雏 同性戆根本就是 镬家盥 想爽不想生
806,852.jpg,/content/drive/MyDrive/Train_images/852.jpg,劫你躲的掉 但姐你躲不掉
807,853.jpg,/content/drive/MyDrive/Train_images/853.jpg,挺同 * 反同 你鸺造些没有爱的 你佃遣  不d真理的购 旦 你 盥:0少u圜像
808,854.jpg,/content/drive/MyDrive/Train_images/854.jpg,我对男的没兴趣 女的搞基请加我
809,855.jpeg,/content/drive/MyDrive/Train_images/855.jpeg,e409 直以为1是直 0是gay。今天才知道 这两 TM 全都是 gayl 天垌了 别人问 我-直都说是1。我以为是直囤。我真的
810,856.jpg,/content/drive/MyDrive/Train_images/856.jpg,例是1?  蕺冢倌 像*个品觜e栽看看
811,857.jpg,/content/drive/MyDrive/Train_images/857.jpg,"ZZTV 新  闻 祖  安 祖安市民金克丝 ARCANE| 我是籴抗讽侗陛恋的 14: 23 该男子声称会让所有人不再受苦。 近日,于"
812,858.jpg,/content/drive/MyDrive/Train_images/858.jpg,姐《
813,859.jpg,/content/drive/MyDrive/Train_images/859.jpg,又来了
814,86.jpg,/content/drive/MyDrive/Train_images/86.jpg,啧年纪轻轻 怎么是个傻子
815,860.jpg,/content/drive/MyDrive/Train_images/860.jpg,我很好
816,861.jpg,/content/drive/MyDrive/Train_images/861.jpg,"每倜跨都斡遇的事 : 想改掉自己琨在的名字 ,但想不到要改叫什麽 T Sarcasmlol @跨男迷因 @tansman_meme"
817,863.jpg,/content/drive/MyDrive/Train_images/863.jpg,^你 @ 没} 令裔坎
818,864.jpg,/content/drive/MyDrive/Train_images/864.jpg,小
819,865.jpg,/content/drive/MyDrive/Train_images/865.jpg,
820,866.jpg,/content/drive/MyDrive/Train_images/866.jpg,收女人 收女人漂亮女人猛女人
821,867.jpg,/content/drive/MyDrive/Train_images/867.jpg,改夔性别不稀奇^ 箩带鲸黛鲁徙 廿生夔成男生 WUOWUO
822,868.jpg,/content/drive/MyDrive/Train_images/868.jpg,让  子们 下头的瞬间 YES BUT
823,869.jpg,/content/drive/MyDrive/Train_images/869.jpg,有点想鼠 不确定 再活活
824,87.jpg,/content/drive/MyDrive/Train_images/87.jpg,瞧这色儿! 好色 ! 好色 ! 哇 ! 这可真是色禽啊!
825,870.jpg,/content/drive/MyDrive/Train_images/870.jpg,头脑发热
826,871.jpg,/content/drive/MyDrive/Train_images/871.jpg,
827,873.jpg,/content/drive/MyDrive/Train_images/873.jpg,警惕同性恋 防同太讲堂
828,874.jpg,/content/drive/MyDrive/Train_images/874.jpg,怎么才能 戒掉男铜
829,875.jpg,/content/drive/MyDrive/Train_images/875.jpg,收帅男人
830,876.jpg,/content/drive/MyDrive/Train_images/876.jpg,
831,877.jpg,/content/drive/MyDrive/Train_images/877.jpg,`孑 再也逃础 劢魔/
832,878.jpg,/content/drive/MyDrive/Train_images/878.jpg,诱制 @今8memes 眍翅 购戳猹迭秋<胸 我 * 
833,879.jpg,/content/drive/MyDrive/Train_images/879.jpg,悲 报 #酶仄坠 :&
834,88.jpg,/content/drive/MyDrive/Train_images/88.jpg,是你吧
835,880.jpg,/content/drive/MyDrive/Train_images/880.jpg,让  子们 下头的瞬间 YES BUT
836,881.jpg,/content/drive/MyDrive/Train_images/881.jpg,晟丽买 华会躺窝里 写跑棚里 牛马 会想尽办法出门上班 9喜欢拍。
837,882.jpg,/content/drive/MyDrive/Train_images/882.jpg,女人就该搞女人 NU RFN IIIGAIGAONRCN
838,883.jpg,/content/drive/MyDrive/Train_images/883.jpg,女同性魑 男同性魃 跨性别者 女榷 黑人 迪土尼
839,884.jpg,/content/drive/MyDrive/Train_images/884.jpg,以前的我 愆辨想序;很6g 琨在的我 戚就6o 皿Chang@memes 内
840,885.jpg,/content/drive/MyDrive/Train_images/885.jpg,听说玩 小红书的 男生大多数 是gay
841,887.jpeg,/content/drive/MyDrive/Train_images/887.jpeg,"呸, gay里gay气 !"
842,888.webp,/content/drive/MyDrive/Train_images/888.webp,壬的男人 毕业后= 在成都工作一年
843,889.jpg,/content/drive/MyDrive/Train_images/889.jpg,可在女渴露舄 可以富丙衣店冕摸奶 捅礁  保镬女性 被嚷疑生理性别可以告人歧视 遗女性安全空周 弑圄跟大罘解辉 跨性别免街换镫的漏洞
844,89.jpg,/content/drive/MyDrive/Train_images/89.jpg,"『"" 戡晌夭啊 他要巍』篱甸n -@o"
845,890.jpg,/content/drive/MyDrive/Train_images/890.jpg,暴雨矢 毕会躲窝里 马套跑棚里 牛马 会想尽办法出门卫鳐
846,891.jpg,/content/drive/MyDrive/Train_images/891.jpg,苦命鸳鸯罢了
847,892.jpg,/content/drive/MyDrive/Train_images/892.jpg,@8(248 穿上它 就是最美的公主
848,894.jpg,/content/drive/MyDrive/Train_images/894.jpg,戬这双眼煲马俑里的 男同都能给他揪出来
849,895.jpg,/content/drive/MyDrive/Train_images/895.jpg,是金子总会发兕 0 是吧铢子
850,896.jpeg,/content/drive/MyDrive/Train_images/896.jpeg,"[00-+2-0 !S 我生理是男性。但我是跨性别者;所以我认为我是女人; 我同肘有异装癖,所以我平时穿男装, 我还是同性恋;所 以我喜欢女人 好家伙。跟普通人没区别。这就上3层buf"
851,897.jpeg,/content/drive/MyDrive/Train_images/897.jpeg,妈我恕贯筵畿 不 老娑我想贯 @ 兄弟我 e氐 鹭 突) 掊垂了 糟禚
852,898.jpg,/content/drive/MyDrive/Train_images/898.jpg,你不生气了吧
853,899.jpg,/content/drive/MyDrive/Train_images/899.jpg,恶龙咆哮
854,9.jpg,/content/drive/MyDrive/Train_images/9.jpg,HOR 有没有0 (10 可以把 淤- Cho Aguchi 星期1带走 Vve i 4017.7.2
855,90.jpg,/content/drive/MyDrive/Train_images/90.jpg,"@3 对啊, 所以呢"
856,900.jpg,/content/drive/MyDrive/Train_images/900.jpg,宝贝听我说 我们只是闺蜜
857,901.jpg,/content/drive/MyDrive/Train_images/901.jpg,1 无}谓啦
858,902.jpg,/content/drive/MyDrive/Train_images/902.jpg,我是个钕铜 我不是女菩萨
859,903.jpg,/content/drive/MyDrive/Train_images/903.jpg,
860,904.jpeg,/content/drive/MyDrive/Train_images/904.jpeg,不好!  他好像 是个基佬
861,905.jpg,/content/drive/MyDrive/Train_images/905.jpg,逻鼎#B fv我獬介 {@@M 彳 谢踯 (3 
862,906.jpg,/content/drive/MyDrive/Train_images/906.jpg,菊  乐  路 W西~JULEROAD 菊  乐 W西<JULE RO 苁 都醴肴U院 知乎 @当代基友图鉴
863,907.jpg,/content/drive/MyDrive/Train_images/907.jpg,写条姬
864,908.jpg,/content/drive/MyDrive/Train_images/908.jpg,宝宝 我感觉我们 有点暧昧 9
865,909.jpg,/content/drive/MyDrive/Train_images/909.jpg,"这位小哥。我看你骨骼清奇 面相雄浑,是块搞基的好材料! 谁敢阻止我搞基?) 楼上这男的非常开放 搞基请联系他 楼上的是咱群里 最会搞基的基佬"
866,91.jpg,/content/drive/MyDrive/Train_images/91.jpg,俺不中了
867,910.jpg,/content/drive/MyDrive/Train_images/910.jpg,顺直吧基佬的价值观 仇女 骗婚 反对 异性恋 造谣 梅毒 反智 报复 篡改 魔怔 代孕 恨国 掰弯 社会 记录 基眼 -切都是 猴痘 性骚扰 淋病 淋语 看人基 父母和社 会的错 人与 尖锐 填充 脱肛 动物 反86 滥情 湿疣 异物 冼日 骗婚 和 代孕 异性恋 两个爸爸 3是为了 肛肛好 繁衍 意淫 直男 HIV 父子 逆向 拿图灵 传播 多人 要特权 比烂 岐视 挡枪 白左思想 运动 滥交 炼铜 找金主 母0 捂嘴 漏屎 总结者;  琉璃
868,911.jpg,/content/drive/MyDrive/Train_images/911.jpg,老殷捉小姬
869,912.jpg,/content/drive/MyDrive/Train_images/912.jpg,
870,913.jpg,/content/drive/MyDrive/Train_images/913.jpg,Wink! 第一眼看到你 9 让我有点 小欢喜! +1人气
871,914.jpg,/content/drive/MyDrive/Train_images/914.jpg,老师 这个 人gay里gay气的
872,915.jpg,/content/drive/MyDrive/Train_images/915.jpg,总裁别看女同了
873,916.jpg,/content/drive/MyDrive/Train_images/916.jpg,右一像抑郁的gay 左一连心眉好凶 后三看不清 Oasis
874,917.jpg,/content/drive/MyDrive/Train_images/917.jpg,前途一片女通讯录啊 4  498
875,918.jpg,/content/drive/MyDrive/Train_images/918.jpg,侄女? 更爱了
876,919.jpg,/content/drive/MyDrive/Train_images/919.jpg,?
877,92.jpg,/content/drive/MyDrive/Train_images/92.jpg,错  '  下次还敢
878,920.jpg,/content/drive/MyDrive/Train_images/920.jpg,然啦我就是在阴阳怪气 L 很牛气吧真下好意思
879,921.jpg,/content/drive/MyDrive/Train_images/921.jpg,GAY的基本特征 整理如下 欢迎补充 Re 2 @ Rile ha I Value UACeJJ you clcose i{ and give i val ((0 (CJkchc id IO place {62 happined。 tless yo( btilg lappinesd ta youroell Oelu
880,922.jpg,/content/drive/MyDrive/Train_images/922.jpg,11.22 600夫埽08
881,923.jpg,/content/drive/MyDrive/Train_images/923.jpg,
882,924.jpg,/content/drive/MyDrive/Train_images/924.jpg,男女之圊真+'[纯友|]嘱3 男男之圊都不碓寇了 你巍呢3
883,925.jpg,/content/drive/MyDrive/Train_images/925.jpg,"搞不搞基,痛快点 ! 就你还敢和 我装逗 静静的看着你装逼 没人有意见吧 ?"
884,926.jpg,/content/drive/MyDrive/Train_images/926.jpg,
885,927.png,/content/drive/MyDrive/Train_images/927.png,你佣男生整天搞基 嗯心死了!!! 不行嘱? 仙界 大潺 没事没事! 你佣糙穰
886,928.jpg,/content/drive/MyDrive/Train_images/928.jpg,OPEN 拉吧开业
887,929.jpg,/content/drive/MyDrive/Train_images/929.jpg,师妹 我只和你天下第一好 ^
888,93.jpg,/content/drive/MyDrive/Train_images/93.jpg,很不高兴为您服务
889,930.jpg,/content/drive/MyDrive/Train_images/930.jpg,麻亍 @抗压背锅吧
890,932.jpg,/content/drive/MyDrive/Train_images/932.jpg,2 醒俪
891,933.jpg,/content/drive/MyDrive/Train_images/933.jpg,Your personality type is: The Dumb Cuy IMSB 你的人格类型是  铁弱智 IMSB-A
892,934.jpg,/content/drive/MyDrive/Train_images/934.jpg,跟我的喵喵拳说去吧
893,935.jpg,/content/drive/MyDrive/Train_images/935.jpg,跨性别遵勤< 你居然敢用我的魔法封付我| SJW 女榷圜醴
894,936.jpg,/content/drive/MyDrive/Train_images/936.jpg,总裁别看b8了
895,937.jpg,/content/drive/MyDrive/Train_images/937.jpg,  子 鼍 O女人O 22不|[e男人
896,938.jpeg,/content/drive/MyDrive/Train_images/938.jpeg,"我不排斥gay#拉!不要喜戳我就好"" 干穴寄淫〈零式》"
897,939.jpg,/content/drive/MyDrive/Train_images/939.jpg,没有那种世俗的欲望 ~ 是
898,94.jpg,/content/drive/MyDrive/Train_images/94.jpg,怕但是又好奇
899,940.jpg,/content/drive/MyDrive/Train_images/940.jpg,我是01 但为爱 做过
900,941.jpg,/content/drive/MyDrive/Train_images/941.jpg,"〈』 郴端 厌女"" 将被视为恐怖# "
901,942.jpg,/content/drive/MyDrive/Train_images/942.jpg,今日爽吃女同饭 请祖国死心
902,943.jpg,/content/drive/MyDrive/Train_images/943.jpg,闭嘴 肥婆 闭嘴 ! 你闭嘴
903,944.webp,/content/drive/MyDrive/Train_images/944.webp,窀 Gay力 !
904,945.jpg,/content/drive/MyDrive/Train_images/945.jpg,
905,946.jpg,/content/drive/MyDrive/Train_images/946.jpg,1
906,947.jpeg,/content/drive/MyDrive/Train_images/947.jpeg,《F』吣熊I陇 5 亚军人芏 尊荔跨性别而彀
907,948.jpg,/content/drive/MyDrive/Train_images/948.jpg,牛弊涸人
908,949.jpeg,/content/drive/MyDrive/Train_images/949.jpeg,Gay里Gay气的男人
909,95.jpg,/content/drive/MyDrive/Train_images/95.jpg,5:他嫣的 在做付匦3 你-巍你想要和我皿 斟 但不是琨在好嘱 #horydragon blogspotcom gBNBCO/BA/5910949
910,950.jpg,/content/drive/MyDrive/Train_images/950.jpg,跨宓 跨男 跨女不能参噢g 就是缺男 切也不是艾 有雅巴就苤姻瘌 乔切怎麽可能是女昀
911,951.jpg,/content/drive/MyDrive/Train_images/951.jpg,1~遥起嚣快籴 0 q
912,952.jpg,/content/drive/MyDrive/Train_images/952.jpg,相依为GAY
913,953.jpg,/content/drive/MyDrive/Train_images/953.jpg,鞲然 是 女同的耩口
914,954.jpg,/content/drive/MyDrive/Train_images/954.jpg,(偷瞄)
915,956.jpg,/content/drive/MyDrive/Train_images/956.jpg,姐们儿庆祝 9 96
916,96.jpg,/content/drive/MyDrive/Train_images/96.jpg,都乱成一锅粥啦拉 犬家快趁热吃吧!
917,97.webp,/content/drive/MyDrive/Train_images/97.webp,"兄弟,霉不霉来总燃垫情"
918,98.webp,/content/drive/MyDrive/Train_images/98.webp,不要用任何方武 损伤你的问 成都HIY 肠医生卿勇 不要用任何方式损伤自己的肛门肛肠科
919,99.jpg,/content/drive/MyDrive/Train_images/99.jpg,某些熊祝性别筹爨 你怎臀_直镨桷秘存怂找麻烦的跨性别者 斡嘛遁性g蜜` 遣鳘院:蹯哂 雀:憋的l』娲孬檬I嶷醮喁 通蠡鳍你的c别 画眄鳘獠疏突 戆道要算在莪  骸岙是意簪瘵磴爹 匮襄我跑法院酗 锇他u*翰  3k4伪慰
